id,interval,previous_send_intervals_same_node,average_previous_send_intervals_same_node,previous_sender,malicious
12,599,60039,59996,11,1
13,485,60507,59996,12,1
6,999,51226,59994,13,0
5,10270,12758,59983,6,0
8,1943,68164,59985,5,0
7,10134,61695,59985,8,0
10,2741,57102,59985,7,0
9,9956,78633,59989,10,0
2,161,45352,59986,9,0
4,12504,94291,59994,2,0
3,10354,115820,60007,4,0
11,18,60164,60007,3,0
14,127,60446,60007,11,1
13,144,59351,60007,14,1
3,125,414,59993,13,0
12,297,60258,59993,3,1
9,15247,38977,59988,12,0
7,5116,56790,59987,9,0
10,6021,60070,59987,7,0
8,4938,77883,59991,10,0
6,5600,95696,60000,8,0
4,5519,53506,59998,6,0
2,5310,71320,60001,4,0
5,6346,102601,60011,2,0
11,5093,59883,60011,5,0
13,709,60321,60011,11,1
14,74,60539,60011,13,1
12,128,60101,60011,14,1
9,3591,48445,60008,12,0
4,7101,28352,60001,9,0
3,6043,77133,60005,4,0
7,1534,58007,60005,3,0
5,15297,39570,60000,7,0
8,6882,69227,60002,5,0
2,13116,65914,60003,8,0
6,2047,78790,60008,2,0
10,2336,91664,60015,6,0
12,1124,59071,60015,10,1
11,244,60226,60015,12,0
6,303,4007,60002,11,0
14,12,59758,60002,6,1
13,82,59914,60002,14,1
4,9300,58320,60001,13,0
9,7118,72539,60004,4,0
2,2067,24633,59996,9,0
7,6923,66851,59998,2,0
5,9611,61165,59998,7,0
10,6599,43383,59994,5,0
3,2882,87477,60000,10,0
8,5931,69695,60003,3,0
11,8868,59696,60003,8,0
14,220,59601,60003,11,1
13,114,59633,60002,14,1
12,390,60664,60003,13,1
6,12734,72851,60006,12,0
5,5144,42882,60002,6,0
4,4313,72914,60005,5,0
10,130,40726,60000,4,0
9,4832,70758,60003,10,0
3,269,42945,59999,9,0
8,3776,40790,59994,3,0
2,240,72976,59997,8,0
7,4768,70821,60000,2,0
11,22860,59790,60000,7,0
12,317,59383,60000,11,1
13,203,59976,60000,12,1
9,169,32602,59993,13,0
14,311,60570,59993,9,1
4,1758,39633,59989,14,0
3,14637,49039,59986,4,0
10,1056,55196,59985,3,0
5,2588,62227,59986,10,0
7,3515,47414,59983,5,0
6,13935,84821,59988,7,0
8,3650,70007,59991,6,0
2,16679,86446,59997,8,0
11,1188,60006,59997,2,0
14,159,59165,59997,11,1
13,801,60446,59997,14,1
12,77,60726,59997,13,1
2,314,2539,59984,12,0
3,5296,49258,59981,2,0
4,4082,67977,59983,3,0
5,4999,54695,59982,4,0
6,4169,41414,59977,5,0
7,4784,60133,59978,6,0
8,4303,46851,59974,7,0
9,5269,93570,59982,8,0
10,4482,80290,59987,9,0
11,21117,59852,59987,10,0
4,322,49445,59984,11,0
12,58,59195,59984,4,1
14,809,60882,59984,12,1
13,590,60671,59985,14,1
8,6174,38821,59980,13,0
5,1714,53791,59978,8,0
2,590,68758,59980,5,0
9,7308,43164,59976,2,0
6,612,58132,59976,9,0
3,1719,73101,59979,6,0
10,38493,79506,59984,3,0
7,916,94476,59991,10,0
14,1111,59227,59991,7,1
12,255,60291,59991,14,1
5,2,51006,59989,12,0
11,147,60820,59990,5,0
13,584,59625,59989,11,1
4,12457,73539,59993,13,0
6,793,56477,59992,4,0
8,713,67414,59993,6,0
7,13883,29945,59987,8,0
9,1198,72883,59990,7,0
10,14293,46352,59986,9,0
2,117,94601,59994,10,0
3,15109,100071,60003,2,0
11,267,59414,60003,3,0
13,772,59602,60003,11,1
14,105,60695,60003,13,1
12,66,60506,60004,14,1
10,15884,32320,59997,12,0
2,11367,43570,59993,10,0
3,3203,31664,59987,2,0
4,1988,79758,59991,3,0
5,2906,95852,60000,4,0
6,2074,83945,60005,5,0
7,2690,72039,60008,6,0
8,2211,88133,60014,7,0
9,3174,76226,60018,8,0
11,13693,60133,60018,9,0
12,162,59352,60018,11,1
14,373,59791,60018,12,1
13,674,60570,60018,14,1
3,9438,39383,60013,13,0
6,5624,38039,60008,3,0
2,955,49165,60006,6,0
9,5777,36696,60000,2,0
5,975,47820,59998,9,0
8,5631,46476,59995,5,0
4,1244,57601,59994,8,0
7,6327,56258,59993,4,0
10,6428,86914,59999,7,0
13,16765,59164,59999,10,1
11,104,60477,59999,13,0
12,5,60320,59999,11,1
14,59,60006,59999,12,1
6,5988,50258,59997,14,0
9,264,43790,59993,6,0
3,580,56726,59993,9,0
8,40181,77945,59997,3,0
2,554,90882,60004,8,0
5,284,84414,60009,2,0
10,8849,73633,60012,5,0
7,41,80102,60017,10,0
4,142,86571,60023,7,0
14,2969,59852,60023,4,1
12,3,59914,60023,14,1
11,26,59945,60023,12,0
13,834,60883,60023,11,1
2,1079,14227,60013,13,0
6,2296,58102,60012,2,0
10,2587,9977,60001,6,0
7,5134,15070,59991,10,0
3,30216,95195,59999,7,0
4,7020,52164,59997,3,0
8,2005,64039,59998,4,0
5,5932,69133,60000,8,0
9,2274,113006,60012,5,0
12,230,59633,60012,9,1
14,184,59820,60012,12,1
11,248,60039,60012,14,0
13,22,59227,60012,11,1
4,10988,21883,60003,13,0
9,2180,13852,59993,4,0
5,3350,19476,59983,9,0
7,14015,78664,59988,5,0
3,3843,52291,59986,7,0
8,992,44258,59982,3,0
10,14812,103445,59992,8,0
6,3038,109070,60003,10,0
2,3329,114695,60016,6,0
11,2689,59258,60015,2,0
12,287,59977,60015,11,1
14,621,60414,60016,12,1
13,551,60695,60016,14,1
4,3519,53226,60014,13,0
8,7256,36102,60009,4,0
10,6249,27539,60001,8,0
3,163,43506,59998,10,0
7,7034,54383,59996,3,0
2,5422,33791,59991,7,0
9,650,77820,59995,2,0
6,6894,44664,59991,9,0
5,13582,94946,59999,6,0
11,7874,60102,59999,5,0
12,630,60445,59999,11,1
14,309,60133,59999,12,1
13,208,59790,59999,14,1
2,859,31006,59993,13,0
8,1196,51070,59991,2,0
7,10103,47727,59988,8,0
10,2834,57758,59987,7,0
6,6788,44383,59984,10,0
9,3137,54414,59983,6,0
5,7101,41039,59978,9,0
4,9406,97695,59987,5,0
3,10325,94352,59994,4,0
11,7174,60070,59995,3,0
14,345,59476,59994,11,1
13,739,60007,59994,14,1
12,15,60539,59995,13,1
3,4047,12320,59984,12,0
9,3981,43133,59980,3,0
2,4661,71852,59983,9,0
8,4008,74664,59986,2,0
7,9634,74195,59989,8,0
6,9153,73726,59992,7,0
5,9770,73258,59995,6,0
4,8939,72791,59998,5,0
10,4379,103602,60008,4,0
14,620,59946,60008,10,1
11,373,60664,60008,14,0
12,193,59758,60008,11,1
6,31,24305,60000,12,0
13,47,59851,60000,6,1
3,3125,58914,60000,13,0
7,6660,43290,59996,3,0
8,9459,62383,59996,7,0
9,10425,81477,60001,8,0
10,9637,40570,59997,9,0
4,1057,46006,59994,10,0
5,10156,65101,59995,4,0
2,2154,99820,60004,5,0
11,6439,59383,60004,2,0
14,283,60039,60004,11,1
12,128,59601,60004,14,1
13,298,59821,60004,12,1
3,8937,65633,60005,13,0
6,4376,73181,60008,3,0
2,3953,24414,60000,6,0
5,5503,32071,59994,2,0
8,4381,67727,59995,5,0
4,4244,50852,59993,8,0
7,5077,86507,59999,4,0
10,5178,62164,60000,7,0
9,9144,80945,60004,10,0
11,8224,59726,60004,9,0
14,815,60258,60004,11,1
12,441,60571,60004,14,1
13,141,60414,60005,12,1
8,4931,38195,60000,13,0
3,1569,57977,59999,8,0
9,2918,19039,59990,3,0
5,8601,55664,59989,9,0
7,11389,53351,59988,5,0
2,577,73133,59991,7,0
4,11815,70820,59993,2,0
10,3318,63883,59994,4,0
6,8288,100507,60003,10,0
11,5393,60196,60003,6,0
12,224,59164,60003,11,1
14,496,60101,60003,12,1
13,614,60133,60003,14,1
10,8211,23226,59995,13,0
7,385,39321,59990,10,0
5,8672,59382,59990,7,0
2,60,47476,59987,5,0
9,11215,79258,59991,2,0
6,81,35351,59986,9,0
4,8457,55414,59985,6,0
8,11007,103290,59995,4,0
3,9724,111445,60006,8,0
11,1144,60290,60006,3,0
14,500,60070,60006,11,1
13,20,59476,60006,14,1
12,297,60883,60006,13,1
8,10822,22507,59998,12,0
4,6619,40133,59993,8,0
7,1296,69914,59996,4,0
9,13135,63102,59996,7,0
2,4629,78946,60000,9,0
5,1721,80727,60005,2,0
10,13912,103696,60015,5,0
3,5444,59539,60015,10,0
6,594,89321,60021,3,0
11,517,59506,60021,6,0
12,537,59226,60021,11,1
14,122,59665,60021,12,1
13,301,59946,60021,14,1
5,5768,27195,60013,13,0
9,525,34070,60008,5,0
3,13394,21758,59999,9,0
7,34,60633,59999,3,0
4,8548,70477,60002,7,0
8,255,77351,60006,4,0
2,13367,65039,60007,8,0
6,546,43914,60003,2,0
10,838,50790,60001,6,0
11,16117,60352,60001,10,0
13,647,60039,60001,11,1
14,42,60382,60001,13,1
12,191,60695,60001,14,1
10,19009,36006,59996,12,0
8,564,51321,59994,10,0
9,112,73664,59997,8,0
7,740,60976,59997,9,0
6,372,38632,59993,7,0
5,28990,104291,60002,6,0
4,155,81945,60007,5,0
2,935,69258,60009,4,0
3,139,91601,60016,2,0
11,8424,60320,60016,3,0
14,96,59727,60016,11,1
12,255,59791,60016,14,1
13,233,60257,60016,12,1
4,1957,12039,60006,13,0
8,3506,45914,60003,4,0
2,10491,25101,59995,8,0
6,3796,58977,59995,2,0
5,5519,35506,59989,6,0
9,3775,69383,59991,5,0
3,10519,48571,59989,9,0
7,3283,82445,59994,3,0
10,8991,92852,60001,7,0
11,7493,59914,60001,10,0
14,377,60195,60001,11,1
12,66,60006,60001,14,1
13,329,60102,60001,12,1
7,1283,18539,59992,13,0
6,10810,52445,59990,7,0
5,11426,58352,59990,6,0
10,5036,36820,59985,5,0
4,5558,92258,59992,10,0
9,5555,70726,59994,4,0
3,5957,66164,59996,9,0
8,4369,104633,60005,3,0
2,5928,100070,60014,8,0
11,2939,59633,60014,2,0
14,35,59291,60014,11,1
12,627,59852,60014,14,1
13,547,60070,60014,12,1
10,1899,33414,60008,13,0
6,2663,52539,60007,10,0
7,5409,68758,60008,6,0
3,3467,27883,60001,7,0
9,11356,45196,59998,3,0
5,2975,64320,59999,9,0
2,7748,39665,59995,5,0
8,11383,56976,59994,2,0
4,3244,76101,59998,8,0
11,8624,59977,59998,4,0
12,505,59820,59998,11,1
14,59,60506,59998,12,1
13,332,59664,59998,14,1
7,12909,62602,59998,13,0
6,2747,70758,60000,7,0
5,3363,50914,59999,6,0
4,2532,31071,59992,5,0
3,3449,71226,59995,4,0
10,11368,94133,60002,3,0
9,3052,74290,60005,10,0
8,2261,54445,60004,9,0
2,13554,79382,60008,8,0
11,4314,60445,60008,2,0
14,471,60352,60008,11,1
12,3,60414,60008,14,1
13,360,60383,60008,12,1
6,3875,48602,60006,13,0
8,3962,26539,59999,6,0
3,8475,51695,59997,8,0
7,3784,67570,59999,3,0
9,4447,45506,59995,7,0
2,3036,32727,59990,9,0
4,4253,70664,59992,2,0
10,8630,64477,59993,4,0
5,7807,89633,59999,10,0
11,10436,59539,59999,5,0
14,252,59320,59999,11,1
13,770,59727,59999,14,1
12,46,60133,59999,13,1
9,5122,40352,59995,12,0
10,15512,39945,59990,9,0
8,188,72758,59993,10,0
6,850,77570,59997,8,0
4,770,50383,59995,6,0
7,15045,77164,59999,4,0
5,985,49976,59996,7,0
3,858,82791,60001,5,0
2,15671,87195,60007,3,0
14,4097,59914,60007,2,1
12,379,59477,60007,14,1
11,213,60758,60007,12,0
13,459,60195,60007,11,1
7,4221,26883,60000,13,0
3,6966,32006,59994,7,0
6,1500,51164,59992,3,0
2,6456,24291,59985,6,0
5,2626,43446,59981,2,0
4,8250,67726,59983,5,0
10,8505,78039,59987,4,0
9,8769,102320,59996,10,0
8,7982,94602,60003,9,0
11,3868,59602,60003,8,0
12,130,59945,60003,11,1
13,17,59290,60003,12,1
14,292,60633,60003,13,1
10,9200,30258,59997,14,0
9,7425,28914,59990,10,0
4,4008,50196,59988,9,0
8,2630,27570,59981,4,0
3,5194,76852,59984,8,0
7,2409,86227,59990,3,0
2,4201,75506,59993,7,0
6,2921,84883,59999,2,0
5,7738,83539,60004,6,0
11,13405,59570,60004,5,0
12,599,60039,60004,11,1
14,246,59976,60004,12,1
13,239,60507,60004,14,1
6,5999,28226,59997,13,0
7,7347,42695,59993,6,0
8,6866,57164,59993,7,0
9,7831,71633,59995,8,0
10,7044,86102,60001,9,0
2,2117,62352,60001,10,0
3,7858,76820,60005,2,0
4,6646,91290,60012,3,0
11,7372,60164,60012,4,0
14,127,59446,60011,11,1
5,62,73758,60014,14,0
12,504,60258,60014,5,1
13,578,60351,60015,12,1
4,5863,14506,60005,13,0
10,5943,37070,60000,4,0
5,10807,23695,59992,10,0
7,172,69790,59994,5,0
2,10388,56320,59993,7,0
6,5171,92696,60000,2,0
8,400,78883,60004,6,0
3,11381,65414,60006,8,0
9,5544,87977,60012,3,0
11,2943,59883,60012,9,0
13,709,59321,60011,11,1
14,74,60539,60012,13,1
12,128,60101,60012,14,1
5,3567,40477,60007,12,0
4,8125,65352,60009,5,0
7,6577,55007,60007,4,0
3,2466,30133,60001,7,0
6,5876,47790,59999,3,0
9,6980,37445,59994,6,0
8,7857,62227,59994,9,0
2,15116,82914,59999,8,0
10,383,104664,60009,2,0
11,2368,60226,60009,10,0
14,315,59758,60009,11,1
13,82,59914,60009,14,1
12,359,60071,60009,13,1
5,1660,58164,60008,12,0
6,9887,45007,60005,5,0
7,10502,63851,60006,6,0
10,3210,28383,59999,7,0
2,4867,33633,59993,10,0
8,1946,50695,59992,2,0
3,9069,80477,59996,8,0
9,1918,69539,59998,3,0
4,7882,99320,60006,9,0
11,7999,59696,60006,4,0
14,220,59601,60006,11,1
12,504,59664,60006,14,1
13,610,60633,60006,12,1
6,5124,53851,60005,13,0
9,5419,27758,59998,6,0
2,5285,45976,59995,9,0
7,1768,55821,59994,2,0
10,5115,57726,59994,7,0
3,6101,47945,59991,10,0
8,776,57790,59991,3,0
4,10993,49914,59989,8,0
5,12687,111882,59999,4,0
6,5677,53821,59998,5,0
11,511,60790,59998,6,0
14,0,60570,59998,11,1
12,317,60383,59999,14,1
13,203,59976,59999,12,1
7,2034,44414,59995,13,0
8,2585,35007,59990,7,0
9,3550,57602,59989,8,0
10,2762,48196,59987,9,0
2,4367,59446,59987,10,0
3,3577,50039,59985,2,0
4,2363,40633,59981,3,0
5,3281,31227,59975,4,0
13,34927,59446,59975,5,1
11,40,60006,59975,13,0
12,37,59726,59974,11,1
14,122,60165,59975,12,1
10,12575,61289,59975,14,0
8,4250,71851,59977,10,0
6,4913,82414,59982,8,0
4,4832,64977,59983,6,0
9,4524,82570,59988,4,0
2,98,75539,59991,9,0
7,4330,93133,59998,2,0
5,5047,75695,60001,7,0
3,4919,86258,60007,5,0
11,14205,59852,60007,3,0
14,189,59882,60007,11,1
12,191,60195,60007,14,1
13,267,60539,60007,12,1
8,8306,51821,60005,13,0
10,437,56508,60005,8,0
2,3867,41758,60001,10,0
5,14410,46791,59998,2,0
3,229,42101,59994,5,0
6,13281,79132,59998,3,0
4,145,74445,60001,6,0
7,13983,79476,60005,4,0
9,260,84164,60010,7,0
12,4106,59291,60010,9,1
11,149,59820,60010,12,0
13,584,59757,60010,11,1
14,12,60227,60010,13,1
9,1032,5883,59999,14,0
6,5206,25477,59992,9,0
8,6713,64414,59993,6,0
5,6306,52006,59991,8,0
10,1068,71351,59993,5,0
2,4117,71601,59996,10,0
7,1392,30945,59990,2,0
4,5611,50539,59988,7,0
3,13106,77071,59991,4,0
11,14267,59414,59991,3,0
13,772,59602,59991,11,1
14,105,59695,59991,13,1
12,66,60506,59991,14,1
5,348,40852,59987,12,0
3,1106,16664,59978,5,0
9,1043,61226,59978,3,0
6,12925,68945,59980,9,0
10,2462,57320,59980,6,0
7,13228,65039,59981,10,0
4,13330,72758,59983,7,0
2,810,80571,59988,4,0
8,1071,93133,59994,2,0
11,12867,60133,59994,8,0
14,535,59791,59994,11,1
12,627,60352,59995,14,1
13,47,60570,59995,12,1
6,2062,47039,59992,13,0
5,6707,68820,59994,6,0
4,5875,30601,59988,5,0
3,6794,80383,59992,4,0
2,5579,42164,59988,3,0
10,10382,79914,59992,2,0
9,6395,101696,60001,10,0
8,5606,63476,60002,9,0
7,6571,85258,60007,8,0
11,3297,60477,60007,7,0
12,5,59320,60007,11,1
14,59,60006,60007,12,1
13,832,60164,60007,14,1
10,3868,26633,60000,13,0
8,313,14945,59991,10,0
9,239,20790,59983,8,0
7,489,9102,59972,9,0
6,247,63258,59973,7,0
5,863,57414,59972,6,0
4,32,51571,59970,5,0
2,684,39882,59966,4,0
3,265,45726,59963,2,0
14,52020,59852,59963,3,1
12,3,59914,59963,14,1
11,26,59945,59963,12,0
13,834,59883,59963,11,1
7,21096,76070,59967,13,0
2,983,75227,59970,7,0
10,4883,82977,59974,2,0
5,1307,82133,59979,10,0
8,5068,89039,59985,5,0
3,1975,88195,59991,8,0
6,5063,95102,59998,3,0
9,6168,102006,60007,6,0
4,789,101164,60015,9,0
14,11625,59820,60015,4,1
11,248,60039,60015,14,0
12,568,60633,60015,11,1
13,454,60227,60016,12,1
2,5547,43695,60012,13,0
3,2829,33291,60007,2,0
4,1612,22883,59999,3,0
5,2530,44476,59996,4,0
6,1700,34070,59990,5,0
7,30315,83664,59995,6,0
8,1835,73258,59998,7,0
9,2800,62852,59999,8,0
10,2012,84445,60004,9,0
14,7964,60414,60004,10,1
11,92,60258,60004,14,0
12,287,59977,60004,11,1
13,172,59695,60004,12,1
10,8024,16539,59995,13,0
9,4269,22820,59987,10,0
6,7894,65664,59988,9,0
3,9000,80506,59993,6,0
2,3456,86791,59998,3,0
8,11132,57102,59997,2,0
7,4446,63383,59998,8,0
5,4548,99946,60006,7,0
4,3750,106226,60016,5,0
12,2754,59445,60016,4,1
14,309,60133,60016,12,1
11,61,60102,60016,14,0
13,148,59791,60016,11,1
5,7017,14039,60006,13,0
10,7974,66758,60008,5,0
4,432,18695,59999,10,0
6,10356,65383,60000,4,0
8,10275,52070,59999,6,0
2,804,64006,59999,8,0
7,8299,56727,59999,2,0
9,10759,103414,60008,7,0
3,832,87352,60013,9,0
11,2174,59070,60013,3,0
14,345,59476,60013,11,1
13,739,60006,60013,14,1
12,15,60539,60013,13,1
6,4484,38726,60009,12,0
4,8709,57791,60008,6,0
10,2379,60602,60008,4,0
2,6117,44852,60005,10,0
5,3565,78258,60009,2,0
3,8793,37320,60004,5,0
9,1981,40133,60000,3,0
7,8303,59195,60000,9,0
8,11366,79664,60004,7,0
14,3495,59946,60004,8,1
11,373,60664,60004,14,0
12,193,59758,60004,11,1
13,78,59851,60004,12,1
8,3244,7383,59994,13,0
9,3425,30477,59987,8,0
2,16004,60820,59988,9,0
3,3452,51914,59986,2,0
6,3719,85196,59991,3,0
7,2941,48290,59989,6,0
10,4521,81570,59993,7,0
4,19057,103006,60002,10,0
11,2749,59383,60002,4,0
14,283,60039,60002,11,1
5,124,94101,60009,14,0
12,4,59601,60009,5,1
13,298,59821,60009,12,1
5,8839,9141,59998,13,0
4,3555,15852,59989,5,0
8,11756,80727,59994,4,0
7,4321,55507,59993,8,0
6,3842,62290,59993,7,0
10,12336,67164,59995,6,0
9,4144,101945,60003,10,0
3,144,82633,60008,9,0
2,3329,89414,60014,3,0
14,7566,60258,60014,2,1
11,185,60726,60014,14,0
12,256,60571,60014,11,1
13,141,60414,60014,12,1
10,5118,20883,60006,13,0
7,1290,38351,60002,10,0
4,1392,55820,60001,7,0
8,7131,51195,59999,4,0
5,2088,68594,60001,8,0
2,966,26133,59994,5,0
6,7421,53507,59993,2,0
3,2094,38977,59988,6,0
9,28918,68039,59990,3,0
11,2388,59203,59990,9,0
14,713,60101,59990,11,1
3,426,32445,59984,14,0
12,78,60164,59984,3,1
13,110,60133,59984,12,1
4,81,52414,59983,13,0
5,1187,44382,59980,4,0
6,356,36351,59975,5,0
7,972,56321,59974,6,0
8,492,48290,59972,7,0
9,1455,8258,59961,8,0
10,668,60226,59961,9,0
2,53117,100476,59969,10,0
11,628,60283,59970,2,0
14,500,60070,59970,11,1
13,20,59476,59969,14,1
12,297,59883,59969,13,1
6,4172,62321,59970,12,0
3,16406,80539,59974,6,0
9,294,76102,59977,3,0
7,8865,86914,59983,9,0
5,9485,97727,59990,7,0
4,6219,105133,60000,5,0
10,693,100696,60008,4,0
2,8367,55946,60007,10,0
8,321,111507,60017,2,0
14,4526,59665,60017,8,1
5,77,20203,60009,14,0
13,224,59946,60009,5,1
11,40,60506,60009,13,0
12,537,60226,60009,11,1
2,314,6039,59998,12,0
10,5384,19790,59990,2,0
7,1446,37633,59986,10,0
4,1548,23477,59979,7,0
9,39024,87070,59984,4,0
6,1144,104914,59993,9,0
3,2250,90758,59999,6,0
8,5837,62351,60000,3,0
11,1868,59352,60000,8,0
13,647,60039,60000,11,1
14,42,60382,60000,13,1
12,191,59695,60000,14,1
8,5573,8321,59989,12,0
3,2443,16601,59980,8,0
7,5409,65976,59982,3,0
2,1452,74258,59985,7,0
9,15808,42664,59981,2,0
4,1257,82945,59986,9,0
6,16855,59632,59986,4,0
10,6212,109006,59995,6,0
5,1778,117283,60007,10,0
11,2653,60320,60007,5,0
14,96,59727,60007,11,1
12,255,59791,60007,14,1
13,233,60257,60007,12,1
8,8463,62914,60008,13,0
6,287,19977,60000,8,0
7,96,55445,59999,6,0
2,108,54101,59997,7,0
4,3,37039,59993,2,0
5,312,12506,59983,4,0
3,294,61571,59984,5,0
10,27274,41852,59980,3,0
9,207,66383,59981,10,0
11,22286,59914,59981,9,0
14,377,60195,59981,11,1
12,66,60006,59981,14,1
13,329,60102,59981,12,1
3,16625,67164,59983,13,0
6,1468,69445,59985,3,0
9,2575,43726,59981,6,0
2,5255,77071,59985,9,0
5,2596,79352,59989,2,0
8,1475,81633,59993,5,0
4,8119,89258,59999,8,0
7,2170,91539,60005,4,0
10,2272,65820,60006,7,0
11,16306,59633,60006,10,0
12,662,59852,60006,11,1
14,373,60291,60006,12,1
13,174,60070,60006,14,1
8,3900,33976,60001,13,0
4,11244,37101,59997,8,0
7,6827,41758,59993,4,0
10,6928,46414,59990,7,0
3,4539,76883,59994,10,0
6,6124,81539,59998,3,0
9,7232,86196,60003,6,0
2,3723,84664,60008,9,0
5,7252,89320,60014,2,0
11,999,59977,60014,5,0
12,505,59820,60014,11,1
14,59,59506,60014,12,1
8,13,55445,60013,14,0
13,319,59664,60013,8,1
6,7656,27758,60006,13,0
4,7895,60071,60006,6,0
2,7684,32382,60001,4,0
9,3185,39290,59997,2,0
7,7489,71602,59999,9,0
5,8110,43914,59996,7,0
3,7981,76226,59999,5,0
10,2368,83133,60004,3,0
11,7181,60445,60004,10,0
14,471,60352,60004,11,1
12,3,60414,60004,14,1
13,360,60383,60004,12,1
4,2832,47664,60001,13,0
3,7480,20695,59994,4,0
7,3784,40570,59990,3,0
6,6779,73602,59993,7,0
5,7394,46633,59990,6,0
9,4274,66506,59991,5,0
8,6294,99539,59999,9,0
2,5742,81727,60003,8,0
10,12883,65477,60004,2,0
5,1783,30976,59999,10,0
11,460,60539,59999,5,0
13,22,59727,59999,11,1
12,46,60133,59999,13,1
14,184,60320,59999,12,1
3,2146,51791,59997,14,0
2,2671,20195,59989,3,0
9,17121,49352,59987,2,0
8,2700,45758,59984,9,0
6,2850,66570,59986,8,0
4,2770,87383,59991,6,0
10,20192,52945,59990,4,0
7,5853,102164,59998,10,0
12,2990,59477,59998,7,1
11,213,59758,59998,12,0
14,408,59914,59998,11,1
13,51,60195,59998,14,1
7,4221,7883,59988,13,0
8,4054,43602,59984,7,0
2,1868,65291,59985,8,0
9,3150,51320,59984,2,0
3,1894,73006,59986,9,0
10,2337,27039,59980,3,0
4,1495,48726,59978,10,0
5,4750,84446,59982,4,0
6,3918,60164,59982,5,0
11,31456,59602,59982,6,0
12,130,59945,59982,11,1
7,175,55227,59981,12,0
14,134,59633,59981,7,1
13,709,60291,59981,14,1
2,2358,52506,59980,13,0
8,6196,60570,59980,2,0
6,8725,49883,59978,8,0
4,8644,67195,59979,6,0
10,6568,75258,59982,4,0
5,3526,72539,59985,10,0
3,8731,89852,59991,5,0
9,6168,97914,59998,3,0
12,8105,60039,59998,9,1
14,246,59976,59998,12,1
11,155,60570,59998,14,0
13,84,59506,59998,11,1
10,4087,31102,59993,13,0
6,26912,73226,59995,10,0
8,213,82164,60000,6,0
5,57,54758,59999,8,0
7,77,91695,60005,5,0
9,697,40633,60001,7,0
2,26161,115352,60012,9,0
4,504,92291,60018,2,0
3,354,73820,60021,4,0
11,18,59164,60021,3,0
12,693,60258,60021,11,1
14,434,60446,60021,12,1
13,144,60351,60021,14,1
4,13863,15506,60012,13,0
3,3262,18414,60004,4,0
2,2048,21320,59996,3,0
10,6633,82070,60001,2,0
9,2863,56977,60000,10,0
8,2075,59883,60000,9,0
7,3041,62790,60001,8,0
6,2559,65696,60002,7,0
5,3175,68601,60003,6,0
14,19876,59539,60003,5,1
12,128,60101,60003,14,1
11,89,60883,60004,12,0
13,709,60321,60004,11,1
7,1471,28007,59997,13,0
8,179,31227,59992,7,0
4,2244,50352,59990,8,0
3,43,47133,59987,4,0
9,26856,62445,59988,3,0
10,356,65664,59989,9,0
5,1619,53570,59988,10,0
6,45,56790,59987,5,0
2,1953,75914,59990,6,0
11,23751,59226,59990,2,0
14,315,59758,59990,11,1
12,441,60071,59990,14,1
13,641,59914,59990,12,1
4,300,56320,59989,13,0
5,3719,31165,59984,4,0
6,2887,34007,59979,5,0
7,3502,68851,59980,6,0
8,3023,71695,59983,7,0
9,3987,46539,59980,8,0
10,3200,49383,59978,9,0
2,32867,78633,59982,10,0
3,4015,113477,59992,2,0
12,1523,59664,59992,3,1
11,276,60696,59992,12,0
14,220,60601,59992,11,1
13,114,59633,59992,14,1
8,588,46790,59990,13,0
5,12680,68882,59991,8,0
10,2443,54726,59990,5,0
6,2413,70851,59992,10,0
3,12688,32945,59987,6,0
4,4769,94914,59994,3,0
9,2962,80758,59998,4,0
2,14285,58976,59998,9,0
7,2768,104821,60006,2,0
11,3860,59790,60006,7,0
14,0,59570,60006,11,1
12,317,60383,60006,14,1
13,203,59976,60006,12,1
2,1298,8446,59996,13,0
6,15671,58821,59996,2,0
5,4550,68227,59998,6,0
4,3719,49633,59996,5,0
3,4637,59039,59996,4,0
10,3056,77196,59999,3,0
9,4238,58602,59999,10,0
8,3450,100007,60006,9,0
7,4415,49414,60004,8,0
7,14133,14133,59995,7,0
11,319,60006,59995,7,0
12,37,59726,59995,11,1
14,122,60165,59995,12,1
6,738,43414,59992,14,0
13,63,60446,59992,6,1
5,33768,72695,59995,13,0
4,1001,69977,59997,5,0
3,1918,67258,59998,4,0
2,704,96539,60005,3,0
10,17384,82290,60009,2,0
9,1518,79570,60013,10,0
8,731,76851,60016,9,0
11,1868,59852,60016,8,0
14,189,59882,60016,11,1
12,191,60195,60016,14,1
13,267,59539,60016,12,1
10,4742,9506,60007,13,0
8,5564,12821,59997,10,0
6,6224,76132,60001,8,0
4,6145,47445,59998,6,0
2,5935,50758,59996,4,0
9,9308,41164,59993,2,0
7,5740,104476,60001,9,0
5,6362,75791,60004,7,0
3,6229,79101,60008,5,0
11,2924,59820,60008,3,0
13,584,59757,60008,11,1
14,12,60227,60008,13,1
12,255,60291,60008,14,1
9,16777,38883,60004,12,0
7,2802,35945,59999,9,0
5,3423,33006,59994,7,0
4,3188,63539,59995,5,0
2,2997,60601,59995,4,0
10,15883,100352,60003,2,0
8,2626,97414,60010,10,0
6,3287,94477,60017,8,0
3,7313,62071,60017,6,0
14,1144,59695,60017,3,1
12,66,59506,60017,14,1
11,57,60414,60017,12,0
13,772,60602,60017,11,1
8,1494,14133,60008,13,0
10,13561,30320,60002,8,0
